Height,BlockTrust,ChainTrust
47045,47dfe6fd8,2f8ecb3a45dbc
47046,47f7463ed,2f8f13318c1a9
47047,48010503b,2f8f5b32911e4
47048,47e4344b2,2f8fa316c5696
47049,47f78f955,2f8feb0e54feb
47050,480ce38a3,2f90331b3888e
47051,481f10edb,2f907b3a49769
47052,1,2f907b3a4976a
47053,4838f772e,2f90c37340e98
47054,4822c3308,2f910b96041a0
47055,483f9adad,2f9153d59ef4d
47056,483b64faa,2f919c1103ef7
47057,485517111,2f91e4661b008
47058,1,2f91e4661b009
47059,487127771,2f922cd74277a
47060,4821d9726,2f9274f91bea0
47061,483fcb481,2f92bd38e7321
47062,1,2f92bd38e7322
47063,4862c070a,2f93059ba7a2c
47064,4850c66d6,2f934dec6e102
47065,487072d23,2f93965ce0e25
47066,48574e45b,2f93deb42f280
47067,1,2f93deb42f281
47068,1,2f93deb42f282
47069,486e7645e,2f942722a56e0
47070,48062ed7e,2f946f28d445e
47071,48264813c,2f94b74f1c59a
47072,483f46bf6,2f94ff8e63190
47073,4839b905d,2f9547c81c1ed
47074,4846ae6f3,2f95900eca8e0
47075,1,2f95900eca8e1
47076,483d55cfa,2f95d84c205db
47077,47e9784b0,2f96203598a8b
47078,47c2ef5a8,2f9667f888033
47079,47e1652bd,2f96afd9ed2f0
47080,47b91f728,2f96f7930ca18
47081,47d7bf559,2f973f6acbf71
47082,47f8409d8,2f9787630c949
47083,1,2f9787630c94a
47084,48147b41d,2f97cf7787d67
47085,47e9e8a94,2f981761707fb
47086,47f04c496,2f985f51bcc91
47087,47fe6c94d,2f98a750295de
47088,479bc60ff,2f98eeebef6dd
47089,1,2f98eeebef6de
47090,479d97d09,2f993689873e7
47091,477a59f11,2f997e03e12f8
47092,47896b639,2f99c58d4c931
47093,47a462704,2f9a0d31af035
47094,47c558bee,2f9a54f707c23
47095,47c6aed54,2f9a9cbdb6977
47096,1,2f9a9cbdb6978
47097,47b2daf12,2f9ae4709188a
47098,47ac7e72a,2f9b2c1d0ffb4
47099,1,2f9b2c1d0ffb5
47100,479cde811,2f9b73b9ee7c6
47101,47bfd263e,2f9bbb79c0e04
47102,47bfe2baa,2f9c0339a39ae
47103,47bc4eaca,2f9c4af5f2478
47104,47d45dcd7,2f9c92ca5014f
47105,47e1bebbf,2f9cdaac0ed0e
47106,1,2f9cdaac0ed0f
47107,1,2f9cdaac0ed10
47108,47876db13,2f9d22337c823
47109,47427c1c0,2f9d6975f89e3
47110,47603f857,2f9db0d63823a
47111,1,2f9db0d63823b
47112,476e530ae,2f9df8448b2e9
47113,1,2f9df8448b2ea
47114,4702e2a1b,2f9e3f476dd05
47115,46a5db8c9,2f9e85ed495ce
47116,1,2f9e85ed495cf
47117,46ac6ef58,2f9ecc99b8527
47118,1,2f9ecc99b8528
47119,460f7a368,2f9f12a932890
47120,1,2f9f12a932891
47121,462660dbd,2f9f58cf9364e
47122,1,2f9f58cf9364f
47123,459ff3763,2f9f9e6f86db2
47124,457896f64,2f9fe3e81dd16
47125,459098e5e,2fa02978b6b74
47126,4582b9d48,2fa06efb708bc
47127,1,2fa06efb708bd
47128,45a29627f,2fa0b49e06b3c
47129,1,2fa0b49e06b3d
47130,457c09a9d,2fa0fa1a105da
47131,4519cde87,2fa13f33de461
47132,453aa6e87,2fa1846e852e8
47133,1,2fa1846e852e9
47134,455836c06,2fa1c9c6bbeef
47135,454d7d450,2fa20f143933f
47136,4550d5690,2fa254650e9cf
47137,456e04e35,2fa299d313804
47138,457f4d8a3,2fa2df52610a7
47139,459bdb1f3,2fa324ee3c29a
47140,45b416af9,2fa36aa252d93
47141,45cdb626a,2fa3b07008ffd
47142,45d9f0e61,2fa3f649f9e5e
47143,45e5c494c,2fa43c2fbe7aa
47144,1,2fa43c2fbe7ab
47145,1,2fa43c2fbe7ac
47146,45da3139a,2fa48209efb46
47147,456240e62,2fa4c76c309a8
47148,4522d0f0b,2fa50c8f018b3
47149,453b2d78d,2fa551ca2f040
47150,45046d7e9,2fa596ce9c829
47151,4516135bc,2fa5dbe4afde5
47152,450278531,2fa620e728316
47153,44d54ce5b,2fa665bc75171
47154,44b54944a,2fa6aa71be5bb
47155,449874fbd,2fa6ef0a33578
47156,44a7bb564,2fa733b1eeadc
47157,44b3d1923,2fa77865c03ff
47158,44d37bef7,2fa7bd393c2f6
47159,1,2fa7bd393c2f7
47160,44efd1995,2fa802290dc8c
47161,44f11b207,2fa8471a28e93
47162,44ba5a403,2fa88bd483296
47163,1,2fa88bd483297
47164,44d62e791,2fa8d0aab1a28
47165,44b93d6d5,2fa91563ef0fd
47166,1,2fa91563ef0fe
47167,4493d4eae,2fa959f7c3fac
47168,1,2fa959f7c3fad
47169,1,2fa959f7c3fae
47170,445a51119,2fa99e52150c7
47171,4418608e0,2fa9e26a759a7
47172,44275d0a2,2faa2691d2a49
47173,4439a7c41,2faa6acb7a68a
47174,441b5bb35,2faaaee6d61bf
47175,4392d5508,2faaf279ab6c7
47176,43b3b2fee,2fab362d5e6b5
47177,1,2fab362d5e6b6
47178,43cdad487,2fab79fb0bb3d
47179,4359501b0,2fabbd545bced
47180,43164f1ab,2fac006aaae98
47181,43207980e,2fac438b246a6
47182,432fa6167,2fac86baca80d
47183,4333a09cd,2facc9ee6b1da
47184,434ce7137,2fad0d3b52311
47185,43486958d,2fad5083bb89e
47186,4335b6505,2fad93b971da3
47187,432701313,2fadd6e0730b6
47188,43380f6f1,2fae1a18827a7
47189,4338db856,2fae5d515dffd
47190,1,2fae5d515dffe
47191,1,2fae5d515dfff
47192,431ecd9b1,2faea0702b9b0
47193,42b025f03,2faee320518b3
47194,1,2faee320518b4
47195,428e9a256,2faf25aeebb0a
47196,42a61c5ad,2faf6855080b7
47197,42bb54ceb,2fafab105cda2
47198,427ff150a,2fafed904e2ac
47199,4294714bf,2fb03024bf76b
47200,427e582b2,2fb072a317a1d
47201,1,2fb072a317a1e
47202,429e758f5,2fb0b5418d313
47203,42ad1fec8,2fb0f7eead1db
47204,42c19e70a,2fb13ab04b8e5
47205,42c3c3f1a,2fb17d740f7ff
47206,42cb0e05d,2fb1c03f1d85c
47207,42d913ac1,2fb203183131d
47208,42f7e3715,2fb2461014a32
47209,42ab6ee64,2fb288bb83896
47210,42c53d9a9,2fb2cb80c123f
47211,42bd3ad5c,2fb30e3dfbf9b
47212,1,2fb30e3dfbf9c
47213,42cfefaea,2fb3510deba86
47214,420a9ca1c,2fb39318884a2
47215,42232ad21,2fb3d53bb31c3
47216,42321e607,2fb4176dd17ca
47217,1,2fb4176dd17cb
47218,421438aea,2fb459820a2b5
47219,42159ee55,2fb49b97a910a
47220,418cbf5bd,2fb4dd24686c7
47221,4178272e5,2fb51e9c8f9ac
47222,4178a6d9e,2fb560153674a
47223,41931b005,2fb5a1a85174f
47224,1,2fb5a1a851750
47225,41afa9b6b,2fb5e357fb2bb
47226,41ca5f8fb,2fb625225abb6
47227,41da4e311,2fb666fca8ec7
47228,419e51012,2fb6a89af9ed9
47229,41909143f,2fb6ea2b8b318
47230,41959d952,2fb72bc128c6a
47231,41b6bd3fa,2fb76d77e6064
47232,1,2fb76d77e6065
47233,417e4c904,2fb7aef632969
47234,40ef14430,2fb7efe546d99
47235,40d771d7e,2fb830bcb8b17
47236,40e1a6cb7,2fb8719e5f7ce
47237,40fbde342,2fb8b29a3db10
47238,40fb36290,2fb8f39573da0
47239,40e8d31f4,2fb9347e46f94
47240,4101200f6,2fb9757f6708a
47241,411a65f60,2fb9b699ccfea
47242,41375b7df,2fb9f7d1287c9
47243,1,2fb9f7d1287ca
47244,411ebd97d,2fba38efe6147
47245,413839b6e,2fba7a281fcb5
47246,414a737c3,2fbabb7293478
47247,41475caa4,2fbafcb9eff1c
47248,412970b4e,2fbb3de360a6a
47249,4119b1eb3,2fbb7efd1291d
47250,1,2fbb7efd1291e
47251,4127cdf22,2fbbc024e0840
47252,411444cb0,2fbc0139254f0
47253,41335f04f,2fbc426c8453f
47254,4126189d7,2fbc83929cf16
47255,413076fe8,2fbcc4c313efe
47256,413ac80e1,2fbd05fddbfdf
47257,412b3e0f7,2fbd47291a0d6
47258,414b0d856,2fbd88742792c
47259,4160904aa,2fbdc9d4b7dd6
47260,417feb4ca,2fbe0b54a32a0
47261,41921be97,2fbe4ce6bf137
47262,419936bdb,2fbe8e7ff5d12
47263,41b655eea,2fbed0364bbfc
47264,41c530b57,2fbf11fb7c753
47265,1,2fbf11fb7c754
47266,1,2fbf11fb7c755
47267,1,2fbf11fb7c756
47268,41b421ff1,2fbf53af9e747
47269,4165df5c3,2fbf95157dd0a
47270,4142fe91e,2fbfd6587c628
47271,4139f31cd,2fc017926f7f5
47272,414076dcc,2fc058d2e65c1
47273,40ff6fd97,2fc099d256358
47274,40faef077,2fc0dacd453cf
47275,1,2fc0dacd453d0
47276,4108303fe,2fc11bd5757ce
47277,40c1de663,2fc15c9753e31
47278,40d2cf929,2fc19d6a2375a
47279,408fb4e00,2fc1ddf9d855a
47280,1,2fc1ddf9d855b
47281,40914af1b,2fc21e8b23476
47282,1,2fc21e8b23477
47283,40a0fafa2,2fc25f2c1e419
47284,401eacaca,2fc29f4acaee3
47285,403e91f07,2fc2df895cdea
47286,3f9727dc7,2fc31f2084bb1
47287,1,2fc31f2084bb2
47288,3fa870705,2fc35ec8f52b7
47289,3f9771e7e,2fc39e6067135
47290,3f876fcd0,2fc3dde7d6e05
47291,3f6b10c3e,2fc41d52e7a43
47292,3f8a20aa5,2fc45cdd084e8
47293,3f94e274d,2fc49c71eac35
47294,3fad48734,2fc4dc1f33369
47295,3f74585c9,2fc51b938b932
47296,3f84e4985,2fc55b18702b7
47297,3f9cb9ed6,2fc59ab52a18d
47298,3f9a93bab,2fc5da4fbdd38
47299,3fa573d1b,2fc619f531a53
47300,3fbe32ecf,2fc659b364922
47301,1,2fc659b364923
47302,3fc458cdf,2fc69977bd602
47303,1,2fc69977bd603
47304,3f90a21db,2fc6d9085f7de
47305,3f7a4d97b,2fc71882ad159
47306,3f96f8796,2fc75819a58ef
47307,3fa825401,2fc797c1cacf0
47308,3f780d327,2fc7d739d8017
47309,1,2fc7d739d8018
47310,3f9075b9e,2fc816ca4dbb6
47311,3f7ea291e,2fc85648f04d4
47312,3f9821a60,2fc895e111f34
47313,3fb3d3173,2fc8d594e50a7
47314,3fd390eef,2fc9156875f96
47315,3fddd4485,2fc955464a41b
47316,3fd836cb1,2fc9951e810cc
47317,3fb0bba73,2fc9d4cf3cb3f
47318,3fbc7c83c,2fca148bb937b
47319,3fc226007,2fca544ddf382
47320,3fb7f76ee,2fca9405d6a70
47321,3fae6f784,2fcad3b4461f4
47322,3f8e74d87,2fcb1342baf7b
47323,1,2fcb1342baf7c
47324,3fa6ca088,2fcb52e985004
47325,3fc1c0c5d,2fcb92ab45c61
47326,3fa419b4b,2fcbd24f5f7ac
47327,3fb1ad4fd,2fcc12010cca9
47328,3fc725adf,2fcc51c832788
47329,3fd72f186,2fcc919f6190e
47330,1,2fcc919f6190f
47331,3fe3c6780,2fccd1832808f
47332,1,2fccd18328090
47333,3fd2fdbd7,2fcd115625c67
47334,1,2fcd115625c68
47335,3f9ced4cb,2fcd50f313133
47336,3f4f669c5,2fcd904279af8
47337,3f37139db,2fcdcf798d4d3
47338,3f0bd6935,2fce0e8563e08
47339,3eb2dd0d5,2fce4d3840edd
47340,3e882241f,2fce8bc0632fc
47341,3e8bff81f,2fceca4c62b1b
47342,3ea78032f,2fcf08f3e2e4a
47343,3eaed1bed,2fcf47a2b4a37
47344,3ec2682cd,2fcf86651cd04
47345,3edf3a55e,2fcfc54457262
47346,1,2fcfc54457263
47347,1,2fcfc54457264
47348,3ef035b02,2fd004348cd66
47349,3eebf40e9,2fd0432080e4f
47350,1,2fd0432080e50
47351,1,2fd0432080e51
47352,3f007867a,2fd08220f94cb
47353,3ef81ce19,2fd0c119162e4
47354,1,2fd0c119162e5
47355,3f0e23b3e,2fd1002739e23
47356,1,2fd1002739e24
47357,3f095823c,2fd13f3092060
47358,1,2fd13f3092061
47359,3f137ae45,2fd17e440cea6
47360,3ee0db489,2fd1bd24e832f
47361,3eeb7289d,2fd1fc105abcc
47362,3f07cf479,2fd23b182a045
47363,3f22fda3e,2fd27a3b27a83
47364,3f3c3c0e3,2fd2b97763b66
47365,3f1d8b827,2fd2f894ef38d
47366,3f2e6e223,2fd337c35d5b0
47367,3f3c6414f,2fd376ffc16ff
47368,3f0dbbd75,2fd3b60d7d474
47369,3ef075847,2fd3f4fdf2cbb
47370,3efaa2ab5,2fd433f895770
47371,3f12001b0,2fd4730a95920
47372,3f0f71a60,2fd4b21a07380
47373,3ef9ed988,2fd4f113f4d08
47374,3f0cea314,2fd53020df01c
47375,1,2fd53020df01d
47376,3f0862b6f,2fd56f2941b8c
47377,3f0d227c2,2fd5ae366434e
47378,3f29ed865,2fd5ed6051bb3
47379,3f2690a75,2fd62c86e2628
47380,3f476d5d1,2fd66bce4fbf9
47381,1,2fd66bce4fbfa
47382,3f4b8d6fa,2fd6ab19dd2f4
47383,3f3e214e6,2fd6ea57fe7da
47384,3f4a1eaef,2fd729a21d2c9
47385,3f5587d56,2fd768f7a501f
47386,3f5f9bee4,2fd7a85740f03
47387,3f710c1d5,2fd7e7c84d0d8
47388,3f7ccf180,2fd827451c258
47389,3f8fd6eab,2fd866d4f3103
47390,3f9d65d50,2fd8a67258e53
47391,3f7b5c23e,2fd8e5edb5091
47392,3f94b01f2,2fd9258265283
47393,3f8b572c2,2fd9650dbc545
47394,3fa4964cc,2fd9a4b252a11
47395,3fac2e56f,2fd9e45e80f80
47396,3fc6aa8ad,2fda24252b82d
47397,3fd73e055,2fda63fc69882
47398,3ff42e2f3,2fdaa3f097b75
47399,3ff944b55,2fdae3e9dc6ca
47400,3ff944b55,2fdb23e32121f
47401,3ff890dd2,2fdb63dbb1ff1
47402,40138df7b,2fdba3ef3ff6c
47403,1,2fdba3ef3ff6d
47404,402778488,2fdbe416b83f5
47405,3fed3088f,2fdc2403e8c84
47406,3ff87fe12,2fdc63fc68a96
47407,3fc8100ec,2fdca3c478b82
47408,3fd451e43,2fdce398ca9c5
47409,3f701a671,2fdd2308e5036
47410,3f8e26f02,2fdd62970bf38
47411,3fa4ec556,2fdda23bf848e
47412,3fc2e888a,2fdde1fee0d18
47413,3fceffa16,2fde21cde072e
47414,3fe89e8db,2fde61b67f009
47415,3fbded7ce,2fdea1746c7d7
47416,3fbfd09fb,2fdee1343d1d2
47417,3fc11c09c,2fdf20f55926e
47418,3fd2dee91,2fdf60c8380ff
47419,3fa3c7a2c,2fdfa06bffb2b
47420,3f8837d57,2fdfdff437882
47421,1,2fdfdff437883
47422,3fa4da888,2fe01f991210b
47423,3f95be8fd,2fe05f2ed0a08
47424,3fb42f3ad,2fe09ee2ffdb5
47425,3f5450709,2fe0de37504be
47426,3f589a5c1,2fe11d8feaa7f
47427,3f7854022,2fe15d083eaa1
47428,3f9648c1a,2fe19c9e876bb
47429,3f806d4a7,2fe1dc1ef4b62
47430,3f8914951,2fe21ba8094b3
47431,3fa27b6f2,2fe25b4a84ba5
47432,3f9d7a949,2fe29ae7ff4ee
47433,3fb652346,2fe2da9e51834
47434,3fcceedfe,2fe31a6b40632
47435,3fd54d8f3,2fe35a408df25
47436,3fed099ff,2fe39a2d97924
47437,3ff9a5a18,2fe3da273d33c
47438,3fe17f905,2fe41a08bcc41
47439,3feb56adb,2fe459f41371c
47440,400a5fae2,2fe499fe731fe
47441,4026c0689,2fe4da2533887
47442,4037dc97b,2fe51a5d10202
47443,40255dc43,2fe55a826de45
47444,4044c89da,2fe59ac73681f
47445,404f1e569,2fe5db1654d88
47446,4033b3a2a,2fe61b4a087b2
47447,40317a227,2fe65b7b829d9
47448,403d3653f,2fe69bb8b8f18
47449,1,2fe69bb8b8f19
47450,1,2fe69bb8b8f1a
47451,4061bf67c,2fe6dc1a78596
47452,4052ca8fb,2fe71c6d42e91
47453,4043e6be4,2fe75cb129a75
47454,405754888,2fe79d087e2fd
47455,404800a6b,2fe7dd507ed68
47456,40500da57,2fe81da08c7bf
47457,406530004,2fe85e05bc7c3
47458,408a948da,2fe89e905109d
47459,406d52809,2fe8defda38a6
47460,1,2fe8defda38a7
47461,4076522de,2fe91f73f5b85
47462,40389fed4,2fe95fac95a59
47463,1,2fe95fac95a5a
47464,1,2fe95fac95a5b
47465,404b70842,2fe99ff80629d
47466,402925630,2fe9e0212b8cd
47467,40402203f,2fea20614d90c
47468,40395833b,2fea609aa5c47
47469,404b9dee9,2feaa0e643b30
47470,4054983e0,2feae13adbf10
47471,1,2feae13adbf11
47472,40503f208,2feb218b1b119
47473,4068b5387,2feb61f3d04a0
47474,407ab4827,2feba26e84cc7
47475,4096f2c58,2febe3057791f
47476,40aaf801c,2fec23b06f93b
47477,407cc66c9,2fec642d36004
47478,408b21eb6,2feca4b857eba
47479,1,2feca4b857ebb
47480,40794e3b9,2fece531a6274
47481,4094117f7,2fed25c5b7a6b
47482,40a574769,2fed666b2c1d4
47483,40c2fa032,2feda72e26206
47484,40cf17c05,2fede7fd3de0b
47485,40e33bc2c,2fee28e079a37
47486,40fdd669d,2fee69de500d4
47487,4112ea6da,2feeaaf13a7ae
47488,410af0899,2feeebfc2b047
47489,40d39fd72,2fef2ccfcadb9
47490,40f1b9b69,2fef6dc184922
47491,40f5e6d61,2fefaeb76b683
47492,40f6e44a8,2fefefae4fb2b
47493,1,2fefefae4fb2c
47494,40efdd00f,2ff0309e2cb3b
47495,40c06299f,2ff0715e8f4da
47496,408e97f5f,2ff0b1ed27439
47497,407c6f1c7,2ff0f26996600
47498,4071cefc2,2ff132db655c2
47499,407b682db,2ff17356cd89d
47500,1,2ff17356cd89e
47501,4080ebab0,2ff1b3d7b934e
47502,40772a472,2ff1f44ee37c0
47503,40712bbf2,2ff234c00f3b2
47504,40856ae1c,2ff275457a1ce
47505,1,2ff275457a1cf
47506,407257df0,2ff2b5b7d1fbf
47507,406afdb33,2ff2f622cfaf2
47508,407d97958,2ff336a06744a
47509,407e157f0,2ff3771e7cc3a
47510,409a476ff,2ff3b7b8c4339
47511,40af3bb70,2ff3f867ffea9
47512,40a183a0b,2ff43909838b4
47513,40bd465f6,2ff479c6c9eaa
47514,40d431899,2ff4ba9afb743
47515,40bef3271,2ff4fb59ee9b4
47516,40b19a936,2ff53c0b892ea
47517,405f5837f,2ff57c6ae1669
47518,40811d715,2ff5bcebfed7e
47519,40834c382,2ff5fd6f4b100
47520,408b6f379,2ff63dfaba479
47521,40a975175,2ff67ea42f5ee
47522,40bbf6c6e,2ff6bf602625c
47523,40c43c942,2ff7002462b9e
47524,40e2a3a1e,2ff74107065bc
47525,1,2ff74107065bd
47526,40fa8c118,2ff78201926d5
47527,40e6c9ac9,2ff7c2e85c19e
47528,411170138,2ff803f9cc2d6
47529,4121cc6e2,2ff8451b989b8
47530,411b5b373,2ff88636f3d2b
47531,41279703f,2ff8c75e8ad6a
47532,1,2ff8c75e8ad6b
47533,4138b1248,2ff908973bfb3
47534,40fd715b1,2ff94994ad564
47535,412b5b17b,2ff98ac0086df
47536,413196677,2ff9cbf19ed56
47537,41462df11,2ffa0d37ccc67
47538,1,2ffa0d37ccc68
47539,415354a37,2ffa4e8b2169f
47540,411f1eea1,2ffa8faa40540
47541,4105e1bc6,2ffad0b022106
47542,4123e8179,2ffb11d40a27f
47543,413fff52a,2ffb5314097a9
47544,4128f76c6,2ffb943d00e6f
47545,41346fff5,2ffbd57170e64
47546,4124d97b7,2ffc16964a61b
47547,1,2ffc16964a61c
47548,1,2ffc16964a61d
47549,41492ecc2,2ffc57df792df
47550,4141e5d68,2ffc99215f047
47551,416559b62,2ffcda86b8ba9
47552,417d8dfab,2ffd1c0446b54
47553,418ace2e9,2ffd5d8f14e3d
47554,41a51f92f,2ffd9f343476c
47555,41b95bdf1,2ffde0ed9055d
47556,41d7b5685,2ffe22c545be2
47557,41f72d29e,2ffe64bc72e80
47558,42089a636,2ffea6c50d4b6
47559,42103436b,2ffee8d541821
47560,423230904,2fff2b0772125
47561,424f20bf8,2fff6d5692d1d
47562,426a25502,2fffafc0b821f
47563,4284b37e5,2ffff2456ba04
47564,429d0a9c9,300034e2763cd
47565,429a5677f,3000777cccb4c
47566,428e03d28,3000ba0ad0874
47567,42924b95d,3000fc9d1c1d1
47568,42b408ba1,30013f5124d72
47569,42c599092,30018216bde04
47570,42d27c93f,3001c4e93a743
47571,42afb0adc,30020798eb21f
47572,1,30020798eb220
47573,42ad19696,30024a46048b6
47574,42b5d89c0,30028cfbdd276
47575,42c20b3de,3002cfbde8654
47576,42ddfbbfb,3003129be424f
47577,42ec1449a,30035587f86e9
47578,430b18b75,300398931125e
47579,42fd1a8b8,3003db902bb16
47580,1,3003db902bb17
47581,1,3003db902bb18
47582,42f24aac1,30041e82765d9
47583,42a4e8619,300461275ebf2
47584,42b7a43e6,3004a3df02fd8
47585,42d41225a,3004e6b315232
47586,42e715611,3005299a2a843
47587,42e555642,30056c7f7fe85
47588,42dff64fe,3005af5f76383
47589,42eb73903,3005f24ae9c86
47590,42d520918,300635200a59e
47591,1,300635200a59f
47592,42dc243a0,300677fc2e93f
47593,42f378b0e,3006baefa744d
47594,42fc324b8,3006fdebd9905
47595,42fb59678,300740e732f7d
47596,43116ad44,300783f89dcc1
47597,4326c5be1,3007c71f638a2
47598,43330ce01,30080a52706a3
47599,43530d2fc,30084da57d99f
47600,436d83069,3008911300a08
47601,435097a0f,3008d46398417
47602,4352deb5e,300917b676f75
47603,4384c7767,30095b3b3e6dc
47604,1,30095b3b3e6dd
47605,1,30095b3b3e6de
47606,4381c0f6a,30099ebcff648
47607,1,30099ebcff649
47608,437b5cf24,3009e2385c56d
47609,438921d65,300a25c17e2d2
47610,439c0fb3f,300a695d8de11
47611,439e86528,300aacfc14339
47612,43ae70172,300af0aa844ab
47613,43cc99314,300b34771d7bf
47614,43db4ac98,300b785268457
47615,43e3290d6,300bbc359152d
47616,43e1e626f,300c00177779c
47617,1,300c00177779d
47618,440256aa9,300c4419ce246
47619,441788570,300c8831567b6
47620,43f9de828,300ccc2b34fde
47621,1,300ccc2b34fdf
47622,4402ac7ce,300d102de17ad
47623,440508b86,300d5432ea333
47624,4401c19d9,300d9834abd0c
47625,441d95663,300ddc524136f
47626,44131b88f,300e20655cbfe
47627,443f25ee3,300e64a482ae1
47628,4420f5da3,300ea8c578884
47629,442712322,300eecec8aba6
47630,1,300eecec8aba7
47631,444a6b816,300f3136f63bd
47632,445b3e562,300f75923491f
47633,4436e62cd,300fb9c91abec
47634,444ae30f3,300ffe13fdcdf
47635,446640ac6,3010427a3e7a5
47636,44793fc05,301086f37e3aa
47637,4488aaaa9,3010cb7c28e53
47638,44818b015,30110ffdb3e68
47639,449c69466,3011549a1d2ce
47640,44a92140e,301199433e6dc
47641,44c93e833,3011de0c7cf0f
47642,449f0e4e1,301222ab8b3f0
47643,44c07d76f,3012676c08b5f
47644,44dc817ef,3012ac488a34e
47645,449cae3ba,3012f0e538708
47646,44c0bbc83,301335a5f438b
47647,44b350830,30137a5944bbb
47648,44c5fca47,3013bf1f41602
47649,44e707e22,3014040649424
47650,45035791d,30144909a0d41
47651,4502b39f3,30148e0c54734
47652,45321abbf,3014d33e6f2f3
47653,453cb4565,3015187b23858
47654,454fe0435,30155dcb03c8d
47655,45497dd7e,3015a31481a0b
47656,45676ddef,3015e87bef7fa
47657,456b6c0c9,30162de75b8c3
47658,1,30162de75b8c4
47659,456c4df47,30167353a980b
47660,456bc7d21,3016b8bf7152c
47661,1,3016b8bf7152d
47662,458911917,3016fe4882e44
47663,456fc2f7f,301743b845dc3
47664,45a2692b9,3017895aaf07c
47665,45ae8da56,3017cf093cad2
47666,45d08133f,301814d9bde11
47667,45dbf8539,30185ab5b634a
47668,45c5f6c8e,3018a07bacfd8
47669,45bdd4335,3018e6398130d
47670,1,3018e6398130e
47671,45d1054ab,30192c0a867b9
47672,1,30192c0a867ba
47673,45b45f0b2,301971bee586c
47674,4506115a7,3019b6c4f6e13
47675,45128324a,3019fbd77a05d
47676,4531f0a6f,301a41096aacc
47677,4545ebd4e,301a864f5681a
47678,1,301a864f5681b
47679,452e3a81c,301acb7d91037
47680,452db423c,301b10ab45273
47681,45332670f,301b55de6b982
47682,453e56316,301b9b1cc1c98
47683,454d3942f,301be069fb0c7
47684,4548115dc,301c25b20c6a3
47685,1,301c25b20c6a4
47686,4529a6dbe,301c6adbb3462
47687,451b467a3,301caff6f9c05
47688,450bbe98e,301cf502b8593
47689,452fd957d,301d3a3291b10
47690,4543d3507,301d7f7665017
47691,4551d650b,301dc4c83b522
47692,4569608d4,301e0a319bdf6
47693,4563a058c,301e4f953c382
47694,457bc7a7b,301e951103dfd
47695,459b4741e,301edaac4b21b
47696,459efd4e9,301f204b48704
47697,1,301f204b48705
47698,1,301f204b48706
47699,45c3cf5ce,301f660f17cd4
47700,45d090ac2,301fabdfa8796
47701,45ee41ae4,301ff1cdea27a
47702,45fcb3d94,302037ca9e00e
47703,45eeaf862,30207db94d870
47704,460063914,3020c3b9b1184
47705,1,3020c3b9b1185
47706,4617092ce,302109d0ba453
47707,45ea2876d,30214fbae2bc0
47708,45f70fb7d,302195b1f273d
47709,46174ff06,3021dbc942643
47710,4621dfc94,302221eb222d7
47711,4615f6897,3022680118b6e
47712,46296de9d,3022ae2a86a0b
47713,1,3022ae2a86a0c
47714,463707d64,3022f4618e770
47715,462c77a08,30233a8e06178
47716,461228f95,302380a02f10d
47717,1,302380a02f10e
47718,1,302380a02f10f
47719,4632a2b39,3023c6d2d1c48
47720,4618d9609,30240cebab251
47721,4622e0c67,3024530e8beb8
47722,1,3024530e8beb9
47723,462fa47b0,3024993e30669
47724,46421fca3,3024df805030c
47725,4658325b9,302525d8828c5
47726,466087a12,30256c390a2d7
47727,1,30256c390a2d8
47728,467ee0943,3025b2b7eac1b
47729,46806e926,3025f93859541
47730,46a026fc4,30263fd880505
47731,46c1c8c13,3026869a49118
47732,46dfe0413,3026cd7a2952b
47733,46fa1bb8c,30271474450b7
47734,47223c78b,30275b9681842
47735,472b72b7f,3027a2c1f43c1
47736,1,3027a2c1f43c2
47737,472804e52,3027e9e9f9214
47738,46ef72e97,302830d96c0ab
47739,470fc8548,302877e9345f3
47740,4725a1164,3028bf0ed5757
47741,4709461ca,302906181b921
47742,46e902e2d,30294d011e74e
47743,472114016,3029942232764
47744,474079ad4,3029db62ac238
47745,47486eff7,302a22ab1b22f
47746,1,302a22ab1b230
47747,473c818a8,302a69e79cad8
47748,1,302a69e79cad9
47749,471bdaabe,302ab10377597
47750,4721a20eb,302af82519682
47751,46e87bda9,302b3f0d9542b
47752,46ef52f8c,302b85fce83b7
47753,46d246c25,302bcccf2efdc
47754,46ddd8556,302c13ad07532
47755,47122345b,302c5abf2a98d
47756,472cde4ef,302ca1ec08e7c
47757,472c17315,302ce91820191
47758,4732b7500,302d304ad7691
47759,475423960,302d779efaff1
47760,476cba7d3,302dbf0bb57c4
47761,4768ecb9b,302e0674a235f
47762,1,302e0674a2360
47763,477531622,302e4de9d3982
47764,4761d14c1,302e954ba4e43
47765,47767d030,302edcc221e73
47766,476a0c546,302f242c2e3b9
47767,477aac447,302f6ba6da800
47768,4780c901a,302fb327a381a
47769,4785ee3e4,302ffaad91bfe
47770,478771708,3030423503306
47771,47a3eb664,303089d8ee96a
47772,47935647b,3030d16c44de5
47773,47803ab6d,303118ec7f952
47774,477eb7d2a,3031606b3767c
47775,47b6d27fd,3031a82209e79
47776,47c8dad4d,3031efeae4bc6
47777,47dc4e7aa,303237c733370
47778,47e943446,30327fb0767b6
47779,47f2d2020,3032c7a3487d6
47780,47e7831ee,30330f8acb9c4
47781,47ddbadb8,303357688677c
